id;full-name;html-url;stars;forks;last-commit;domain-file;n-nlu-files;n-actions-files;n-language-files;n-readme-files;n-intents;intents;n-entities;entities;n-actions;actions;n-actions-custom;actions-custom;n-slots;slots;n-slots-from-entity;n-slots-from-text;slots-type;n-forms;forms;version
vikrantkumar256/multilingual-rasa__rasa-german;vikrantkumar256/multilingual-rasa;https://github.com/vikrantkumar256/multilingual-rasa;0;0;5ad0620f2183be14ab7c1f0cf3afc8a53cbfde55;rasa-german/domain.yml;1;1;1;1;7;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge'];0;[];1;['action_hello_world'];1;['action_hello_world'];0;[];0;0;[];0;[];unknown
ngngsonan/rasa_chatbot2__rasa_chatbot;ngngsonan/rasa_chatbot2;https://github.com/ngngsonan/rasa_chatbot2;0;0;6143c6993ddf9272c41809b832522c2a07b0f10b;rasa_chatbot/domain.yml;1;2;1;1;11;['user_deny', 'user_affirm', 'user_greet', 'user_bye', 'ask_pnr', 'ask_pid', 'inform_pid', 'inform_pnr', 'mood_great', 'mood_unhappy', 'bot_challenge'];3;['datetime', 'no_pnr', 'no_pid'];1;['action_resp_input'];1;['action_resp_input'];2;['no_pnr', 'no_pid'];0;0;['rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot'];2;['no_pnr_form', 'no_pid_form'];2.0
ngngsonan/rasa_chatbot2__rasa_vi_temp;ngngsonan/rasa_chatbot2;https://github.com/ngngsonan/rasa_chatbot2;0;0;6143c6993ddf9272c41809b832522c2a07b0f10b;rasa_vi_temp/domain.yml;1;0;1;1;7;['talk_greet', 'talk_goodbye', 'talk_affirm', 'talk_deny', 'mood_great', 'mood_unhappy', 'bot_challenge'];0;[];0;[];0;[];0;[];0;0;[];0;[];2.0
naviboostup/rasa__.;naviboostup/rasa;https://github.com/naviboostup/rasa;1;0;125402bbb507193d183fd47315424f70236a4d3a;domain.yml;2;12;1;1;14;['exit', 'greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'faq', 'available_university', 'nlu_fallback', 'choose_option', 'program_search', 'local_school'];1;['choice'];30;['validate_scholarship_availability_form', 'validate_search_program_code_form', 'validate_local_school_form', 'validate_search_program_con_form', 'validate_main_menu_form', 'validate_seventh_menu_form', 'validate_select_program_by_form', 'action_submit_select_program_by_form', 'action_submit_search_program_con_form', 'action_submit_scholarship_availability_form', 'action_submit_search_program_code_form', 'action_submit_local_school_form', 'action_ask_select_oman_public_college', 'action_ask_select_oman_private_college', 'action_ask_select_oman_stream', 'action_ask_select_program_code', 'action_ask_select_oman_disability_program_code', 'action_ask_select_oman_disability_institute', 'action_ask_select_abroad_program_code', 'action_ask_select_study_stream', 'action_ask_select_abroad_country', 'action_ask_sub_menu', 'action_submit_main_menu_form', 'action_default_fallback', 'action_ask_desired_service', 'action_exit', 'action_ask_seventh_year', 'action_ask_seventh_sub_menu', 'action_submit_seventh_menu_form', 'utter_faq'];29;['validate_scholarship_availability_form', 'validate_search_program_code_form', 'validate_local_school_form', 'validate_search_program_con_form', 'validate_main_menu_form', 'validate_seventh_menu_form', 'validate_select_program_by_form', 'action_submit_select_program_by_form', 'action_submit_search_program_con_form', 'action_submit_scholarship_availability_form', 'action_submit_search_program_code_form', 'action_submit_local_school_form', 'action_ask_select_oman_public_college', 'action_ask_select_oman_private_college', 'action_ask_select_oman_stream', 'action_ask_select_program_code', 'action_ask_select_oman_disability_program_code', 'action_ask_select_oman_disability_institute', 'action_ask_select_abroad_program_code', 'action_ask_select_study_stream', 'action_ask_select_abroad_country', 'action_ask_sub_menu', 'action_submit_main_menu_form', 'action_default_fallback', 'action_ask_desired_service', 'action_exit', 'action_ask_seventh_year', 'action_ask_seventh_sub_menu', 'action_submit_seventh_menu_form'];29;['program_by', 'seventh_main_menu', 'seventh_year', 'seventh_sub_menu', 'main_menu', 'sub_menu', 'desired_service', 'select_abroad_program_code', 'select_oman_disability_program_code', 'select_program_code', 'select_oman_stream', 'select_oman_public_college', 'select_oman_private_college', 'select_oman_disability_institute', 'select_oman_institute_type', 'select_study_stream', 'select_abroad_country', 'select_oman_disability_program', 'select_oman_general_program', 'select_oman_category', 'select_abroad_category', 'select_country', 'wilaya_list', 'city_list', 'code_number', 'choice', 'region', 'graduate', 'requested_slot'];0;0;['rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.CategoricalSlot', 'rasa.shared.core.slots.AnySlot', 'rasa.shared.core.slots.AnySlot', 'rasa.shared.core.slots.UnfeaturizedSlot'];7;['main_menu_form', 'scholarship_availability_form', 'search_program_code_form', 'search_program_con_form', 'local_school_form', 'seventh_menu_form', 'select_program_by_form'];2.0
naviboostup/rasa__rasa-app-data;naviboostup/rasa;https://github.com/naviboostup/rasa;1;0;125402bbb507193d183fd47315424f70236a4d3a;rasa-app-data/domain.yml;0;0;1;2;14;['exit', 'greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'faq', 'available_university', 'nlu_fallback', 'choose_option', 'program_search', 'local_school'];1;['choice'];30;['validate_scholarship_availability_form', 'validate_search_program_code_form', 'validate_local_school_form', 'validate_search_program_con_form', 'validate_main_menu_form', 'validate_seventh_menu_form', 'validate_select_program_by_form', 'action_submit_select_program_by_form', 'action_submit_search_program_con_form', 'action_submit_scholarship_availability_form', 'action_submit_search_program_code_form', 'action_submit_local_school_form', 'action_ask_select_oman_public_college', 'action_ask_select_oman_private_college', 'action_ask_select_oman_stream', 'action_ask_select_program_code', 'action_ask_select_oman_disability_program_code', 'action_ask_select_oman_disability_institute', 'action_ask_select_abroad_program_code', 'action_ask_select_study_stream', 'action_ask_select_abroad_country', 'action_ask_sub_menu', 'action_submit_main_menu_form', 'action_default_fallback', 'action_ask_desired_service', 'action_exit', 'action_ask_seventh_year', 'action_ask_seventh_sub_menu', 'action_submit_seventh_menu_form', 'utter_faq'];0;[];29;['program_by', 'seventh_main_menu', 'seventh_year', 'seventh_sub_menu', 'main_menu', 'sub_menu', 'desired_service', 'select_abroad_program_code', 'select_oman_disability_program_code', 'select_program_code', 'select_oman_stream', 'select_oman_public_college', 'select_oman_private_college', 'select_oman_disability_institute', 'select_oman_institute_type', 'select_study_stream', 'select_abroad_country', 'select_oman_disability_program', 'select_oman_general_program', 'select_oman_category', 'select_abroad_category', 'select_country', 'wilaya_list', 'city_list', 'code_number', 'choice', 'region', 'graduate', 'requested_slot'];0;0;['rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.TextSlot', 'rasa.shared.core.slots.CategoricalSlot', 'rasa.shared.core.slots.AnySlot', 'rasa.shared.core.slots.AnySlot', 'rasa.shared.core.slots.UnfeaturizedSlot'];7;['main_menu_form', 'scholarship_availability_form', 'search_program_code_form', 'search_program_con_form', 'local_school_form', 'seventh_menu_form', 'select_program_by_form'];2.0
baderalabdan/Bader_Chatbots__Food_Chatbots;baderalabdan/Bader_Chatbots;https://github.com/baderalabdan/Bader_Chatbots;0;0;59f83d0aa4c61ebd31ccfb4858dc4fd51b20e2f4;Food_Chatbots/domain.yml;1;1;1;2;6;['greet', 'affirm', 'deny', 'goodbye', 'thankyou', 'restaurant_search'];4;['location', 'cuisine', 'email', 'price'];14;['utter_greet', 'utter_goodbye', 'utter_default', 'utter_ask_howcanhelp', 'utter_ask_location', 'utter_ask_cuisine', 'utter_ask_mail', 'utter_ask_price', 'utter_final_bye', 'action_restaurant', 'email_restaurant_details', 'action_check_location', 'utter_location_notfound', 'utter_foodie_not_working'];3;['action_restaurant', 'email_restaurant_details', 'action_check_location'];5;['location', 'cuisine', 'email', 'location_found', 'price'];0;0;['text', 'categorical', 'text', 'categorical', 'categorical'];0;[];unknown
baderalabdan/Bader_Chatbots__Food_Chatbots/models/current/dialogue;baderalabdan/Bader_Chatbots;https://github.com/baderalabdan/Bader_Chatbots;0;0;59f83d0aa4c61ebd31ccfb4858dc4fd51b20e2f4;Food_Chatbots/models/current/dialogue/domain.yml;0;0;0;1;6;['greet', 'affirm', 'deny', 'goodbye', 'thankyou', 'restaurant_search'];4;['location', 'cuisine', 'email', 'price'];14;['utter_greet', 'utter_goodbye', 'utter_default', 'utter_ask_howcanhelp', 'utter_ask_location', 'utter_ask_cuisine', 'utter_ask_mail', 'utter_ask_price', 'utter_final_bye', 'action_restaurant', 'email_restaurant_details', 'action_check_location', 'utter_location_notfound', 'utter_foodie_not_working'];0;[];5;['cuisine', 'email', 'location', 'location_found', 'price'];0;0;['rasa_core.slots.CategoricalSlot', 'rasa_core.slots.TextSlot', 'rasa_core.slots.TextSlot', 'rasa_core.slots.CategoricalSlot', 'rasa_core.slots.CategoricalSlot'];0;[];unknown
aidatabases/Rasa-ChatBot__chatbot;aidatabases/Rasa-ChatBot;https://github.com/aidatabases/Rasa-ChatBot;0;0;57c05612018d98b43d1f41d5a8097d175a384f81;chatbot/domain.yml;1;0;1;0;10;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'search_twitter', 'sentiments', 'emotion_intent'];1;['emotions'];1;['action_emotion'];0;[];1;['emotions'];0;0;['text'];0;[];2.0
aidatabases/Rasa-ChatBot__.;aidatabases/Rasa-ChatBot;https://github.com/aidatabases/Rasa-ChatBot;0;0;57c05612018d98b43d1f41d5a8097d175a384f81;domain.yml;1;1;1;0;10;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'search_twitter', 'sentiments', 'emotion_intent'];1;['emotions'];1;['action_emotion'];1;['action_emotion'];1;['emotions'];0;0;['text'];0;[];2.0
agustinschilling/wizard-model__wizard-de-diseno;agustinschilling/wizard-model;https://github.com/agustinschilling/wizard-model;0;0;1018a40f1b19612f5f744d0e1f84ece0c5d0f2b8;wizard-de-diseno/domain.yml;1;6;1;2;4;['basta', 'negacion', 'afirmacion', 'requerimiento'];0;[];6;['action_default_fallback', 'action_modelado', 'action_modelado_rechazo', 'action_analizar_especificaciones', 'action_guardar_feature', 'action_rechazar_feature'];6;['action_default_fallback', 'action_modelado', 'action_modelado_rechazo', 'action_analizar_especificaciones', 'action_guardar_feature', 'action_rechazar_feature'];2;['features', 'termino_preguntas'];0;0;['any', 'bool'];0;[];2.0
agustinschilling/wizard-model__modelado-de-objetos;agustinschilling/wizard-model;https://github.com/agustinschilling/wizard-model;0;0;1018a40f1b19612f5f744d0e1f84ece0c5d0f2b8;modelado-de-objetos/domain.yml;1;0;1;1;8;['double_chain_and_star', 'double_chain', 'simple_chain_and_star', 'simple_chain', 'star_and_double_chain', 'star', 'specs', 'misc'];7;['ACTION', 'EVENT', 'MODEL', 'MODULE', 'PROPERTY', 'SYSTEM', 'COMPONENT'];0;[];0;[];0;[];0;0;[];0;[];2.0
khalilchakrounn/Study-of-Clients-satisfaction__ChurnTel2/rasa;khalilchakrounn/Study-of-Clients-satisfaction;https://github.com/khalilchakrounn/Study-of-Clients-satisfaction;0;0;26a91013e81ff53fb6eb4c26f1573c15fc9bad79;ChurnTel2/rasa/domain.yml;1;0;1;1;7;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge'];0;[];0;[];0;[];0;[];0;0;[];0;[];2.0
khalilchakrounn/Study-of-Clients-satisfaction__ChurnTel2/rasa/rasa_deployment/moodbot;khalilchakrounn/Study-of-Clients-satisfaction;https://github.com/khalilchakrounn/Study-of-Clients-satisfaction;0;0;26a91013e81ff53fb6eb4c26f1573c15fc9bad79;ChurnTel2/rasa/rasa_deployment/moodbot/domain.yml;1;0;1;1;7;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge'];0;[];0;[];0;[];0;[];0;0;[];0;[];2.0
khalilchakrounn/Study-of-Clients-satisfaction__rasa;khalilchakrounn/Study-of-Clients-satisfaction;https://github.com/khalilchakrounn/Study-of-Clients-satisfaction;0;0;26a91013e81ff53fb6eb4c26f1573c15fc9bad79;rasa/domain.yml;1;0;1;1;15;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'transfert', 'transfert_de_crédit', 'transfert_internet', 'Fidélité', 'SOS crédit', 'transformer_points', 'Acheter_Produit', 'about'];0;[];0;[];0;[];0;[];0;0;[];0;[];2.0
prachi0112/9eye__corona;prachi0112/9eye;https://github.com/prachi0112/9eye;0;0;f3088ef12b9f53e34e12cf3db1fa0afbc0dbb720;corona/domain.yml;1;1;1;2;8;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'corona_state'];1;['state'];6;['utter_greet', 'utter_cheer_up', 'utter_did_that_help', 'utter_happy', 'utter_goodbye', 'action_corona_tracker'];1;['action_corona_tracker'];0;[];0;0;[];0;[];unknown
prachi0112/9eye__hospital;prachi0112/9eye;https://github.com/prachi0112/9eye;0;0;f3088ef12b9f53e34e12cf3db1fa0afbc0dbb720;hospital/domain.yml;1;1;1;1;10;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'inform', 'search_provider', 'thanks'];0;[];8;['utter_greet', 'utter_cheer_up', 'utter_did_that_help', 'utter_happy', 'utter_goodbye', 'utter_how_can_i_help', 'utter_ask_location', 'action_facility_search'];1;['action_facility_search'];3;['location', 'facility_type', 'address'];0;0;['text', 'text', 'unfeaturized'];0;[];unknown
Cr0wHogan/chatbot-engine__examples/coffee_bot/config/models/de;Cr0wHogan/chatbot-engine;https://github.com/Cr0wHogan/chatbot-engine;0;0;b30205cbfe71aacc1569a05535be02bfea732b2f;examples/coffee_bot/config/models/de/domain.yml;1;0;1;1;13;['acknowledge', 'affirm', 'bot_welcome', 'coffee', 'coffee_type', 'deny', 'goodbye', 'greet', 'mood_great', 'mood_unhappy', 'opinion+negative', 'opinion+positive', 'out_of_scope'];1;['coffee_type'];12;['action_cheer_up', 'action_coffee', 'action_confirm_coffee', 'action_default_fallback', 'action_joke', 'action_welcome', 'utter_advice', 'utter_goodbye', 'utter_greet', 'utter_happy', 'utter_negative_feedback_reaction', 'utter_positive_feedback_reaction'];0;[];1;['coffee_type'];0;0;['text'];0;[];unknown
Cr0wHogan/chatbot-engine__examples/coffee_bot/config/models/en;Cr0wHogan/chatbot-engine;https://github.com/Cr0wHogan/chatbot-engine;0;0;b30205cbfe71aacc1569a05535be02bfea732b2f;examples/coffee_bot/config/models/en/domain.yml;1;0;1;1;13;['coffee', 'coffee_type', 'opinion+positive', 'bot_welcome', 'greet', 'goodbye', 'affirm', 'deny', 'mood_unhappy', 'mood_great', 'acknowledge', 'opinion+negative', 'out_of_scope'];1;['coffee_type'];12;['action_cheer_up', 'action_coffee', 'action_confirm_coffee', 'action_default_fallback', 'action_joke', 'action_welcome', 'utter_advice', 'utter_goodbye', 'utter_greet', 'utter_happy', 'utter_negative_feedback_reaction', 'utter_positive_feedback_reaction'];0;[];1;['coffee_type'];0;0;['text'];0;[];unknown
Cr0wHogan/chatbot-engine__examples/coffee_bot/config/models/sv;Cr0wHogan/chatbot-engine;https://github.com/Cr0wHogan/chatbot-engine;0;0;b30205cbfe71aacc1569a05535be02bfea732b2f;examples/coffee_bot/config/models/sv/domain.yml;1;0;1;1;13;['coffee', 'coffee_type', 'opinion+positive', 'bot_welcome', 'greet', 'goodbye', 'affirm', 'deny', 'mood_unhappy', 'mood_great', 'acknowledge', 'opinion+negative', 'out_of_scope'];1;['coffee_type'];12;['action_cheer_up', 'action_coffee', 'action_confirm_coffee', 'action_default_fallback', 'action_joke', 'action_welcome', 'utter_advice', 'utter_goodbye', 'utter_greet', 'utter_happy', 'utter_negative_feedback_reaction', 'utter_positive_feedback_reaction'];0;[];1;['coffee_type'];0;0;['text'];0;[];unknown
Cr0wHogan/chatbot-engine__examples/rasa_demo/config/models/de;Cr0wHogan/chatbot-engine;https://github.com/Cr0wHogan/chatbot-engine;0;0;b30205cbfe71aacc1569a05535be02bfea732b2f;examples/rasa_demo/config/models/de/domain.yml;1;0;1;1;25;['acknowledge', 'affirm', 'ask_age', 'ask_are_you_bot', 'ask_cost', 'ask_events', 'ask_languages', 'ask_faq', 'ask_how_contribute', 'ask_restaurant', 'ask_tech', 'ask_time', 'ask_weather', 'ask_what_can_you_do', 'ask_whoami', 'bot_welcome', 'bye', 'deny', 'enter_email', 'greet', 'insult', 'opinion+negative', 'opinion+positive', 'out_of_scope', 'subscribe'];1;['email'];28;['action_cheer_up', 'action_contribute', 'action_default_fallback', 'action_about_me', 'action_subscribe', 'utter_about_me', 'utter_advice', 'utter_ask_email', 'utter_bye', 'utter_contribute', 'utter_cost', 'utter_events', 'utter_greet', 'utter_happy', 'utter_languages', 'utter_my_age', 'utter_negative_feedback_reaction', 'utter_positive_feedback_reaction', 'utter_restaurant', 'utter_subscribe', 'utter_tech', 'utter_time', 'utter_weather', 'utter_welcome', 'utter_who_you_are', 'utter_confirmation_email', 'utter_already_subscribed', 'utter_no_email'];0;[];0;[];0;0;[];0;[];unknown
Cr0wHogan/chatbot-engine__examples/rasa_demo/config/models/en;Cr0wHogan/chatbot-engine;https://github.com/Cr0wHogan/chatbot-engine;0;0;b30205cbfe71aacc1569a05535be02bfea732b2f;examples/rasa_demo/config/models/en/domain.yml;1;0;1;1;25;['acknowledge', 'affirm', 'ask_age', 'ask_are_you_bot', 'ask_cost', 'ask_events', 'ask_languages', 'ask_faq', 'ask_how_contribute', 'ask_restaurant', 'ask_tech', 'ask_time', 'ask_weather', 'ask_what_can_you_do', 'ask_whoami', 'bot_welcome', 'bye', 'deny', 'enter_email', 'greet', 'insult', 'opinion+negative', 'opinion+positive', 'out_of_scope', 'subscribe'];1;['email'];28;['action_cheer_up', 'action_contribute', 'action_default_fallback', 'action_about_me', 'action_subscribe', 'utter_about_me', 'utter_advice', 'utter_ask_email', 'utter_bye', 'utter_contribute', 'utter_cost', 'utter_events', 'utter_greet', 'utter_happy', 'utter_languages', 'utter_my_age', 'utter_negative_feedback_reaction', 'utter_positive_feedback_reaction', 'utter_restaurant', 'utter_subscribe', 'utter_tech', 'utter_time', 'utter_weather', 'utter_welcome', 'utter_who_you_are', 'utter_confirmation_email', 'utter_already_subscribed', 'utter_no_email'];0;[];0;[];0;0;[];0;[];unknown
Cr0wHogan/chatbot-engine__examples/rasa_demo/config/models/sv;Cr0wHogan/chatbot-engine;https://github.com/Cr0wHogan/chatbot-engine;0;0;b30205cbfe71aacc1569a05535be02bfea732b2f;examples/rasa_demo/config/models/sv/domain.yml;1;0;1;1;23;['acknowledge', 'affirm', 'ask_age', 'ask_are_you_bot', 'ask_cost', 'ask_events', 'ask_languages', 'ask_faq', 'ask_how_contribute', 'ask_restaurant', 'ask_tech', 'ask_time', 'ask_weather', 'ask_what_can_you_do', 'ask_whoami', 'bot_welcome', 'bye', 'deny', 'greet', 'insult', 'opinion+negative', 'opinion+positive', 'out_of_scope'];0;[];23;['action_cheer_up', 'action_contribute', 'action_default_fallback', 'action_about_me', 'utter_about_me', 'utter_advice', 'utter_bye', 'utter_contribute', 'utter_cost', 'utter_events', 'utter_greet', 'utter_happy', 'utter_languages', 'utter_my_age', 'utter_negative_feedback_reaction', 'utter_positive_feedback_reaction', 'utter_restaurant', 'utter_subscribe', 'utter_tech', 'utter_time', 'utter_weather', 'utter_welcome', 'utter_who_you_are'];0;[];0;[];0;0;[];0;[];unknown
mayankjain0141/rasa-multiple-models__.;mayankjain0141/rasa-multiple-models;https://github.com/mayankjain0141/rasa-multiple-models;0;0;562d24741f96a485843a611287d28aa6748188dd;domain.yml;0;0;1;1;2;['greet', 'goodbye'];0;[];0;[];0;[];0;[];0;0;[];0;[];2.0
mayankjain0141/rasa-multiple-models__config/en;mayankjain0141/rasa-multiple-models;https://github.com/mayankjain0141/rasa-multiple-models;0;0;562d24741f96a485843a611287d28aa6748188dd;config/en/domain.yml;1;0;1;1;7;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge'];0;[];0;[];0;[];0;[];0;0;[];0;[];2.0
mayankjain0141/rasa-multiple-models__config/es;mayankjain0141/rasa-multiple-models;https://github.com/mayankjain0141/rasa-multiple-models;0;0;562d24741f96a485843a611287d28aa6748188dd;config/es/domain.yml;1;0;1;1;2;['greet', 'goodbye'];0;[];0;[];0;[];0;[];0;0;[];0;[];2.0
kemwe/customer-service-chatbot__.ipynb_checkpoints;kemwe/customer-service-chatbot;https://github.com/kemwe/customer-service-chatbot;0;0;b10ff698ac1ec55ab36cbbfe4851ada80227dd99;.ipynb_checkpoints/domain-checkpoint.yml;0;0;1;0;11;['Reason', 'no_3', 'no_1', 'Grateful', 'no_4', 'after_service', 'no_5', 'goodbye', 'no_2', 'no_6', 'Greetings'];2;['group', 'numbers'];11;['utter_greet', 'utter_reason', 'utter_no_1', 'utter_no_2', 'utter_no_3', 'utter_no_4', 'utter_no_5', 'utter_no_6', 'utter_grateful', 'utter_afterservice', 'utter_goodbye'];0;[];2;['group', 'number'];0;0;['text', 'float'];0;[];unknown
kemwe/customer-service-chatbot__.;kemwe/customer-service-chatbot;https://github.com/kemwe/customer-service-chatbot;0;0;b10ff698ac1ec55ab36cbbfe4851ada80227dd99;domain.yml;2;0;1;0;11;['Reason', 'no_3', 'no_1', 'Grateful', 'no_4', 'after_service', 'no_5', 'goodbye', 'no_2', 'no_6', 'Greetings'];2;['group', 'numbers'];11;['utter_greet', 'utter_reason', 'utter_no_1', 'utter_no_2', 'utter_no_3', 'utter_no_4', 'utter_no_5', 'utter_no_6', 'utter_grateful', 'utter_afterservice', 'utter_goodbye'];0;[];2;['group', 'number'];0;0;['text', 'float'];0;[];unknown
meelement/rasa-server__examples/e2ebot;meelement/rasa-server;https://github.com/meelement/rasa-server;0;0;f2a6f9187d6058beb0a954849cfc0811f817a27f;examples/e2ebot/domain.yml;1;0;1;1;4;['greet', 'affirm', 'deny', 'search_restaurant'];0;[];3;['utter_greet', 'utter_suggest_cuisine', 'utter_search_restaurants'];0;[];0;[];0;0;[];0;[];2.0
meelement/rasa-server__examples/moodbot;meelement/rasa-server;https://github.com/meelement/rasa-server;0;0;f2a6f9187d6058beb0a954849cfc0811f817a27f;examples/moodbot/domain.yml;1;0;1;2;7;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge'];0;[];0;[];0;[];0;[];0;0;[];0;[];2.0
meelement/rasa-server__examples/reminderbot;meelement/rasa-server;https://github.com/meelement/rasa-server;0;0;f2a6f9187d6058beb0a954849cfc0811f817a27f;examples/reminderbot/domain.yml;1;1;1;2;8;['greet', 'ask_remind_call', 'ask_forget_reminders', 'bye', 'ask_id', 'EXTERNAL_dry_plant', 'EXTERNAL_reminder', 'EXT_reminder'];2;['PERSON', 'plant'];5;['action_set_reminder', 'action_forget_reminders', 'action_react_to_reminder', 'action_tell_id', 'action_warn_dry'];5;['action_set_reminder', 'action_forget_reminders', 'action_react_to_reminder', 'action_tell_id', 'action_warn_dry'];1;['PERSON'];0;0;['text'];0;[];2.0
meelement/rasa-server__examples/concertbot;meelement/rasa-server;https://github.com/meelement/rasa-server;0;0;f2a6f9187d6058beb0a954849cfc0811f817a27f;examples/concertbot/domain.yml;1;1;1;2;11;['affirm', 'deny', 'greet', 'thankyou', 'goodbye', 'search_concerts', 'search_venues', 'compare_reviews', 'bot_challenge', 'nlu_fallback', 'how_to_get_started'];1;['name'];5;['action_search_concerts', 'action_search_venues', 'action_show_concert_reviews', 'action_show_venue_reviews', 'action_set_music_preference'];5;['action_search_concerts', 'action_search_venues', 'action_show_concert_reviews', 'action_show_venue_reviews', 'action_set_music_preference'];3;['concerts', 'venues', 'likes_music'];0;0;['list', 'list', 'bool'];0;[];2.0
meelement/rasa-server__examples/knowledgebasebot;meelement/rasa-server;https://github.com/meelement/rasa-server;0;0;f2a6f9187d6058beb0a954849cfc0811f817a27f;examples/knowledgebasebot/domain.yml;1;1;1;2;4;['greet', 'goodbye', 'query_knowledge_base', 'bot_challenge'];7;['object_type', 'mention', 'attribute', 'hotel', 'restaurant', 'cuisine', 'city'];1;['action_query_knowledge_base'];1;['action_query_knowledge_base'];7;['object_type', 'mention', 'attribute', 'hotel', 'restaurant', 'city', 'cuisine'];0;0;['text', 'text', 'text', 'text', 'text', 'text', 'text'];0;[];2.0
meelement/rasa-server__examples/rules;meelement/rasa-server;https://github.com/meelement/rasa-server;0;0;f2a6f9187d6058beb0a954849cfc0811f817a27f;examples/rules/domain.yml;1;1;1;1;11;['activate_q_form', 'inform', 'explain', 'stopp', 'ask_possibilities', 'faq', 'affirm', 'deny', 'greet', 'switch_faq', 'nlu_fallback'];1;['some_slot'];12;['utter_explain_some_slot', 'action_stop_q_form', 'utter_list_possibilities', 'utter_faq', 'utter_ask_did_help', 'utter_continue', 'utter_detailed_faq', 'utter_ask_stop', 'utter_stop', 'utter_greet', 'action_switch_faq', 'utter_did_you_mean'];1;['action_switch_faq'];2;['some_slot', 'detailed_faq'];0;0;['text', 'bool'];1;['loop_q_form'];2.0
meelement/rasa-server__rasa/cli/initial_project;meelement/rasa-server;https://github.com/meelement/rasa-server;0;0;f2a6f9187d6058beb0a954849cfc0811f817a27f;rasa/cli/initial_project/domain.yml;1;4;3;1;7;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge'];0;[];0;[];0;[];0;[];0;0;[];0;[];2.0
meelement/rasa-server__examples/responseselectorbot;meelement/rasa-server;https://github.com/meelement/rasa-server;0;0;f2a6f9187d6058beb0a954849cfc0811f817a27f;examples/responseselectorbot/domain.yml;1;0;1;2;8;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'chitchat'];0;[];0;[];0;[];0;[];0;0;[];0;[];2.0
